Feature ID	Taxon
f137ae86da5ae8635cfe9471c99b6b67	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
77a0ebdf05e5e4afc8194827418c4f8f	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Leymus;s__Leymus karelinii
caeca2becab31d20ff454ae59e43d7e1	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
4b5ff7b0048dd5b92c277bf0801e02e8	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
a227bbcd8a44c150e16cc1e5b233e1c2	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
4e35be83c4688fcf8472cab809175cbf	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
afc3a2df3c0e67eaef62ae843dbe4de7	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
0a933f2430b51b2c31abc28b54cd4577	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
0c280e69c63da365f8a6f0343fdd9621	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
fd65acbda8665a419b9093884ac3a40d	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
d65aa4cf9cca6f5006b67548b3cec764	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
8534462d2cae610cce9cc5a7caa33208	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
4c1f407367851df840c893221aa3eb89	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
81179898953583fd0a3834eb62d240ee	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
b36d0d17011fa2152ac5b2c171f421bd	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
ba3b0e6b6459724cd3a1d5d38695ad38	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
e081b52ddbef372ea7e1ccbab3e8077f	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
6e6fc1110db0ba21e8b517bc79e35a10	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
a5c0158f233caa6f75fca9ddc797b2e2	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
d2ab796b37364258be91401eb0a4885a	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
e9b95e4f6557b22c0d6ae9712a63b5ee	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
0afe769dad026b7ff729c1c32c2c14c6	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
e2fc322e45c70b9877ee9fd0565822f9	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
c2a73d9d8e8a07db7a09d3b1d0f19048	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
4748b1e6b3575f57eebbdd4ddbf1e2bb	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
36e838d8d801be4d58630d8ebbc48547	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
6614ba899337be345239770510d1e28e	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
b6c5bca9fb6b27ca9e4879a7efe2b4a0	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
e8819590a735f4a3fed9732bbee06655	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
4fd3877c36e829bade78e9d84fb1b4ad	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
ff49a0affb6b165a4ae1aba68b636b44	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
292332925e8ac14181708153184d83f5	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
6e57d8982810b4d9033b067b44b37bfd	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
669b280f76f9d0d2486fded8d1fb45b5	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
d888d3cfb24afd8ca896aa9e2d90b359	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
8a64b4a641c3710a4f4b20cd9c0229b5	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
5b06b7afcb0bf9d3ccb94649c1c32aa4	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
5422b0a8a7269e2f79b783f9fd3d29c9	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
579ed3707698a632cf91f3124393abcb	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
0bd77bd08b8cbb880b6480b7fd4f1011	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
0c9457ed204e60d6cb6d1791c66bb662	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
e056b70b8e33472b78712d1f49c1b2ea	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
ef843a453e46f9bc25e58568ba60474e	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
