#OTU ID	BNC10.1_1	BNC10.1_2	BNC10.1_3	BNC10.3_1	BNC10.3_2	BNC10.3_3	BNC10.5_1	BNC10.5_2	BNC10.5_3	BNC10.7_1	BNC10.7_2	BNC10.7_3	BNC.no_1	BNC.no_2	BNC.no_3	BAF10.1_1	BAF10.1_2	BAF10.1_3	BAF10.3_1	BAF10.3_2	BAF10.3_3	BAF10.5_1	BAF10.5_2	BAF10.5_3	BAF10.7_1	BAF10.7_2	BAF10.7_3	BAF.no_1	BAF.no_2	BAF.no_3	RNC10.1_1	RNC10.1_2	RNC10.1_3	RNC10.3_1	RNC10.3_2	RNC10.3_3	RNC10.5_1	RNC10.5_2	RNC10.5_3	RNC10.7_1	RNC10.7_2	RNC10.7_3	RNC.no_1	RNC.no_2	RNC.no_3	RAF10.1_1	RAF10.1_2	RAF10.1_3	RAF10.3_1	RAF10.3_2	RAF10.3_3	RAF10.5_1	RAF10.5_2	RAF10.5_3	RAF10.7_1	RAF10.7_2	RAF10.7_3	RAF.no_1	RAF.no_2	RAF.no_3
048eaf200199b7994e1ebd66d6b68870	0	0	0	0	0	0	0	0	55	154	85	139	0	96	116	137	116	116	92	104	99	2049	2727	2741	87	0	0	0	0	0	50	41	59	0	0	0	195	119	75	72	61	48	0	0	0	0	54	0	289	145	150	868	781	660	26	0	127	64	0	0
6e7dc0813d7f7608f22c2109a2221895	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	197	193	254	0	0	0	732	0	0	0	0	256	0	0	0	0	0	38	0	0	0	47	68	0	70	0	59	0	118	0	436	247	436	1594	1916	78	2336	65	2563	496	91	0
c138c1e30edf4ec1eef77955c37e5b2a	102	100	9	287	744	2449	63	58	32	109	60	113	329	0	20	32	31	58	0	0	0	0	0	0	142	0	14	19	24	125	62	110	176	2699	1017	2178	46	76	54	59	70	38	72	79	53	29	68	90	0	0	0	0	0	0	0	0	0	0	81	110
a842f78ccdad25137489d457047e566f	202	107	17	332	2126	1608	105	130	87	146	135	205	284	22	14	33	183	50	0	0	0	0	0	43	125	0	0	30	182	96	52	165	173	1713	689	1684	68	105	62	63	78	46	73	59	66	49	89	88	0	0	0	0	0	0	0	0	0	0	127	147
ddf18fba350a8b035d9ab80fa5affcf8	51	76	71	2952	958	1095	73	70	41	110	55	112	0	0	0	248	0	79	148	225	166	56	0	69	0	0	14	103	0	36	416	123	481	498	1339	1065	37	28	0	26	19	11	22	27	34	37	126	69	198	111	83	0	0	0	17	0	0	41	126	109
4fdf36a18cf152d7c01f7db9508d2f3d	230	315	1383	134	69	92	35	46	15	203	491	341	38	85	125	67	93	178	18	13	13	79	271	163	13	31	86	21	14	32	767	3734	1616	104	29	29	67	56	25	6	15	6	16	0	15	145	85	105	53	36	22	0	7	0	21	5	10	37	34	55
582180678c0af56a2a532a78b0a3b078	0	0	0	0	21	34	55	65	48	44	41	35	0	50	52	59	50	60	1117	1466	833	55	43	68	22	34	0	0	22	33	0	0	0	29	36	55	69	61	39	0	18	0	82	105	97	0	88	94	2469	1891	839	75	90	82	230	250	212	140	123	139
3ff3f7f36ccedb64a242d6ea1319fc16	250	732	109	340	84	234	72	90	52	116	137	89	47	123	201	383	384	913	75	107	63	54	95	84	50	67	129	48	56	152	181	356	227	0	114	155	84	174	80	95	159	241	153	172	81	733	349	893	74	157	107	92	105	157	91	103	60	194	218	339
cbb042b76bd61725c4c156a6773de4a8	31	25	134	169	22	84	17	17	13	19	27	19	5	75	54	130	309	621	254	144	231	44	57	30	44	0	0	0	15	58	66	232	100	30	30	245	37	14	10	12	25	5	152	96	226	265	235	556	338	250	288	62	86	93	324	404	1325	414	110	2521
04d8f66bdb50eea03d0e4bbf510e010f	274	158	0	214	56	147	0	0	9	0	0	17	3	360	194	197	40	63	0	0	16	0	0	4	0	2934	2791	1866	320	1341	24	13	25	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
42cc7129f857c535e1dfced75a9cec23	0	0	0	0	0	0	0	0	0	0	0	0	273	56	74	0	124	0	58	0	0	0	55	0	8169	76	0	0	1475	0	0	0	0	104	0	0	0	0	24	0	0	0	0	0	0	0	0	0	66	0	121	4	0	0	0	12	276	0	0	0
fcff53a896d907bc274ed0621708563d	175	386	116	843	929	695	111	83	47	176	112	217	110	48	125	92	119	60	499	201	429	51	40	92	52	7	55	53	81	28	257	253	611	318	702	445	42	69	60	28	48	17	40	69	37	63	128	115	281	388	462	24	30	30	17	14	18	30	40	43
db8113b93ce9f50ef6a3a2b25aacf1cb	132	297	149	487	69	465	50	26	16	99	72	40	10	262	297	757	644	2307	156	159	127	131	158	144	95	0	59	101	65	388	37	23	27	0	75	104	56	56	192	23	42	21	50	43	40	643	355	543	29	37	53	30	18	39	16	35	27	143	47	67
777c3da31d53256f2c4e0d42518b4adf	23	47	11	412	48	153	0	0	0	16	6	4	0	56	80	2258	1259	2571	71	75	58	52	47	54	36	0	5	84	27	103	0	0	9	0	38	57	43	23	26	0	25	21	55	37	41	834	395	750	47	39	31	25	27	30	73	60	22	93	45	83
6ebb4d8e1c457d1ddad84f7bf9aa3715	98	157	187	40	23	13	0	11	6	82	79	81	22	31	96	51	35	16	0	0	0	30	56	39	0	13	39	0	0	0	311	454	374	52	113	155	99	130	166	6320	117	71	189	104	86	71	77	35	0	0	0	220	9	0	0	0	0	0	0	6
e866660284bd4507d1287ceb3a2cef27	87	48	0	365	2406	323	60	68	37	96	82	73	265	0	0	46	125	13	0	0	0	0	0	0	117	0	0	16	141	21	53	48	45	2992	407	914	28	31	28	30	35	18	119	97	110	31	38	36	0	0	0	0	0	0	28	20	20	0	96	115
b7128ef8428ce0f02e9c93cfba43c3af	128	133	48	217	318	250	324	675	449	137	101	96	174	110	60	103	87	166	104	122	90	302	240	162	186	24	18	24	63	47	130	249	210	262	320	299	221	313	261	70	80	64	78	66	49	84	115	180	97	182	194	136	215	207	31	43	48	39	104	106
0f30ef4dff2ba7e8f154e6ac4d3aece7	127	259	424	286	161	326	86	109	65	66	60	69	0	106	108	391	281	589	108	169	95	36	64	60	59	64	98	83	97	132	185	155	203	187	181	300	141	316	54	88	213	82	148	45	61	328	214	404	131	172	117	62	114	134	114	37	61	141	187	217
634efcf88edb15a402b11b8749647727	0	0	0	544	0	61	0	0	0	114	52	47	0	0	0	370	50	0	0	0	0	51	55	0	0	31	0	340	37	70	733	533	229	182	189	198	999	2654	116	115	169	94	296	203	227	101	51	114	109	172	0	0	0	0	0	0	0	0	28	24
ea6a0add58a6574a07964beedde4c822	113	170	82	100	101	72	81	137	149	108	84	62	38	122	117	66	137	166	104	101	102	227	147	141	42	58	47	36	67	30	160	244	139	66	144	235	140	233	197	92	126	82	83	127	166	172	140	323	165	214	250	258	275	252	225	112	170	137	340	743
fdbab5d567464286bc4758dba8b0734d	123	58	0	2095	1269	486	48	68	40	105	66	87	207	0	0	139	119	16	0	0	0	0	0	0	109	0	0	80	90	21	48	24	37	1684	969	289	38	39	25	38	49	30	55	29	13	22	86	14	0	0	0	0	0	0	0	0	0	0	60	17
afd65ceec254fac4ab242d28989594fa	28	8	0	23	11	21	281	183	517	71	46	99	40	42	25	50	27	45	74	62	109	786	1291	763	60	12	6	4	5	12	20	16	20	15	23	14	241	224	507	49	68	29	20	11	15	25	45	35	209	95	125	642	753	731	21	25	27	57	0	0
731992404f5447c97c7dad56a308839a	0	0	0	276	347	163	0	0	0	0	0	0	118	0	0	111	161	326	524	1192	361	0	0	0	99	0	0	0	51	0	0	0	0	1050	250	464	0	0	0	0	0	0	0	0	0	68	101	93	534	1177	934	0	0	0	57	0	0	0	0	0
c045c9f1338f12da230b8812308a52a5	238	465	362	73	44	54	29	47	21	179	120	132	19	40	70	79	35	54	20	19	18	68	53	64	9	46	67	44	27	20	846	539	898	37	193	25	105	428	82	0	17	9	250	0	209	173	273	90	81	377	84	0	17	0	178	12	120	43	645	185
f70d19a43a7344be9a16bd98d7c4d493	0	0	0	185	31	152	0	0	0	0	0	0	0	0	40	1193	423	3013	34	53	0	28	64	62	33	0	0	98	53	182	0	0	0	0	39	75	0	48	27	33	33	18	0	0	0	1804	213	224	0	0	0	0	19	24	0	0	18	83	0	27
8efa9055550f672ed81eae896afdf2d8	58	45	14	173	779	1284	75	86	105	84	55	60	88	45	22	52	116	84	675	321	309	33	34	32	50	10	0	17	96	77	48	56	66	690	294	556	28	52	42	18	24	14	35	20	0	61	54	67	193	195	154	23	27	25	38	30	31	415	47	40
afd0f69ed238bd42a51889e3cb4322a2	31	29	0	25	21	37	166	252	453	303	47	106	16	76	61	74	50	62	115	101	130	1575	225	445	30	0	0	0	0	0	73	17	23	0	14	18	16	82	102	50	39	35	10	0	12	0	104	80	93	129	169	778	669	882	53	49	52	81	10	0
bee026ba184dd31942bb4509299223a0	68	391	217	89	55	17	147	184	67	82	59	63	23	14	61	37	87	31	35	97	46	17	31	22	0	49	218	72	68	66	322	454	439	31	0	31	36	60	41	252	274	223	123	346	256	36	0	56	55	67	82	186	201	267	38	210	168	0	509	647
b619ccca9e7e07ae18acd796171957a1	0	0	0	65	55	28	15	12	6	15	23	15	20	0	0	13	19	0	38	31	37	8	13	12	15	0	0	0	10	0	47	73	22	221	152	277	117	711	770	65	80	222	231	703	151	37	105	54	168	166	220	74	35	328	449	338	396	35	591	392
041d0ac47fcccab5c24c5e69f5e9b1b6	36	163	63	375	0	191	0	0	0	0	0	0	36	141	146	596	625	1842	87	102	74	52	61	0	64	26	74	56	47	160	0	16	0	0	62	92	0	44	0	0	0	0	0	0	0	901	588	759	0	0	0	0	0	26	0	0	0	74	43	54
3e155bea0907cecaf362cac4e87deb3d	12	0	0	111	64	182	419	877	139	175	23	0	0	134	73	131	185	280	340	680	172	112	56	72	51	599	507	420	585	746	187	66	51	45	0	22	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	5	9	12	5	0	0	8
35400d834c9fe9a4b147126232f158cc	89	0	38	0	127	15	0	12	30	196	267	53	6	15	0	0	98	0	0	7	33	56	184	34	0	24	10	0	101	12	864	1923	415	180	121	82	146	109	321	369	94	41	166	939	126	48	17	15	49	0	24	19	0	0	0	61	0	0	38	11
b76898e51210cec4bff8d8d1f8b00a8c	442	207	481	14	0	28	32	29	0	182	128	179	20	46	26	0	0	0	0	0	0	76	71	87	0	39	0	0	0	0	1798	1160	2174	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0018ff747bad597013414d028686fc63	178	100	70	0	201	40	0	0	0	67	62	49	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	164	372	185	60	0	106	0	57	48	318	495	304	446	470	182	0	0	0	0	0	54	219	308	409	288	314	160	0	694	818
761d2bc2e7368c3930e613b453843c6c	0	0	0	0	0	16	100	56	59	10	0	18	0	88	48	57	49	82	1084	800	698	39	44	48	38	0	0	15	0	24	8	0	0	0	0	19	37	100	64	0	0	0	0	0	0	11	95	83	831	1092	966	57	96	81	71	59	63	77	0	0
31ac0e6a2509e7d782fa2e94dbeae6f0	363	1543	788	95	87	207	148	138	102	263	216	245	83	72	432	0	0	0	0	0	0	37	64	80	0	50	362	0	0	0	276	375	462	0	30	0	77	48	39	0	0	0	0	0	0	0	0	0	96	73	71	0	0	0	0	0	0	0	107	140
22b710bf4c5fbe9353db0f74fdff0d06	436	290	341	366	69	110	43	55	30	180	154	117	31	128	109	249	413	423	41	43	32	63	108	88	19	53	54	46	53	71	438	740	474	14	20	55	12	16	13	15	10	0	22	0	10	163	142	449	13	40	38	12	11	30	24	17	19	39	14	63
8b006d0a8c59ea5556bb87a0c9370563	9	35	10	556	46	38	31	72	25	22	0	0	0	0	0	794	1410	687	151	192	68	26	21	33	0	0	0	107	84	99	0	0	0	0	33	44	33	24	45	44	36	0	56	45	21	1342	143	342	77	74	48	0	0	0	0	0	0	97	11	28
14431a225add454c1a4609ade33f0e6f	80	83	143	77	0	47	45	0	0	103	89	80	0	78	52	89	173	167	0	59	95	55	144	77	0	49	58	0	0	58	239	447	325	0	0	73	102	77	53	164	289	150	344	117	61	212	130	181	181	274	204	112	92	162	248	84	56	59	162	199
4eccdcfd7e95caa009c1ad071254a4ca	111	85	39	137	76	121	730	418	1004	131	115	217	95	13	13	17	0	0	71	31	104	0	30	116	0	0	8	10	0	0	63	205	691	38	37	250	410	480	168	38	47	34	63	33	16	26	0	25	28	28	19	0	0	0	0	0	0	0	0	37
5ee4f2b2ea07df4da5c181106620fedf	63	28	13	696	529	335	49	43	24	60	60	51	162	0	0	87	49	14	0	0	0	0	7	3	72	0	0	41	46	29	86	49	87	1549	836	552	51	40	42	39	53	32	45	62	66	29	77	43	0	0	0	0	0	0	0	31	0	0	136	59
5a4f1dab23f3ad4d9de6acbedb97a84a	7	40	10	132	24	76	55	95	38	76	60	67	6	92	101	338	221	318	229	281	166	76	101	84	30	87	92	100	89	122	61	71	52	17	26	56	57	77	35	20	65	58	65	37	45	328	117	335	350	304	158	41	50	129	65	52	63	113	86	113
14bdd6f8a216ae82bae7071a4aa4d347	163	65	0	23	50	36	420	578	470	79	46	62	33	161	88	9	13	11	49	75	50	155	106	78	34	138	64	0	0	13	78	46	62	48	24	39	483	543	424	59	62	33	67	28	35	25	24	20	94	120	87	224	205	198	14	23	17	11	0	4
9ef6b75765ce914871a606e1b8c7a27f	0	0	0	301	148	192	0	12	0	0	0	0	15	0	0	15	0	7	29	31	10	0	0	0	13	0	0	10	10	0	3	0	0	188	283	168	0	0	7	7	8	0	8	8	68	58	73	42	92	50	59	38	19	44	31	37	1565	2430	0	9
cd11db4b2d13af1ecce15974b125c984	120	124	142	131	134	104	76	61	43	141	73	117	23	53	50	53	66	81	583	435	299	89	71	79	43	89	86	84	83	91	235	140	153	186	109	108	54	23	16	7	25	8	11	45	19	42	59	66	452	197	176	21	32	33	26	58	29	24	33	32
8503e0246236064362a5dc0caaeba4da	43	90	31	140	52	77	55	42	15	38	0	17	0	66	63	169	171	290	551	505	211	31	46	42	26	15	27	65	42	53	16	31	58	67	69	123	35	61	0	0	13	40	25	18	0	231	188	277	327	604	253	22	38	98	38	38	69	75	60	57
fd7eecadc8ae512b618bed1f429c36bf	577	151	141	294	72	54	0	0	0	0	0	0	0	80	0	561	382	755	0	0	672	0	0	0	0	46	0	0	0	36	408	293	265	0	0	26	28	11	0	13	0	0	23	0	0	308	149	187	149	23	0	0	0	0	0	0	0	0	0	78
c0fdeb881d917310e15abf73b4c0dd56	513	993	735	69	29	61	49	47	27	108	70	68	0	74	142	106	73	148	10	12	0	25	25	42	0	47	86	11	7	25	412	370	596	9	0	9	22	36	14	0	0	0	6	0	0	162	88	150	43	55	40	0	0	0	0	0	0	14	35	59
62edb3849af3302d1f8e72454a330c03	37	0	0	401	57	269	15	10	0	20	12	23	19	204	120	368	597	1054	61	98	70	67	138	94	114	0	0	73	41	367	0	0	0	0	23	51	0	33	11	15	25	0	28	40	30	459	66	182	16	17	13	0	0	28	23	26	0	80	0	80
eda559cf8aa0ece80df074ef2340147e	24	0	0	227	35	46	17	23	24	32	0	34	0	76	104	302	196	295	170	137	104	46	55	46	37	56	38	53	47	73	32	23	41	55	47	70	36	71	132	37	61	64	109	85	75	362	221	267	96	135	178	61	62	104	156	76	77	74	147	126
ff82a3611c11bdc5e70a0f2eaa7a7cb7	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	963	145	0	0	0	52	0	28	0	0	0	0	0	0	0	0	0	0	131	61	0	0	0	0	0	0	0	0	0	1149	1753	226	0	0	0	0	0	0	0	0	0	121	62	0
84371e2df2e5b2df021d5f20b7cfbd00	22	52	12	81	53	46	89	26	25	52	24	26	0	52	40	39	60	65	343	318	269	88	33	64	28	62	70	28	34	37	74	51	30	39	64	80	69	48	33	64	75	32	115	115	91	30	59	74	312	285	265	67	107	83	143	132	123	20	168	241
c9d4d53244ba11139393a5056692ffe4	8	39	0	77	10	57	82	68	30	23	25	22	4	115	112	329	142	300	561	549	308	47	75	75	43	21	29	29	28	78	14	0	9	0	18	25	39	47	20	0	11	0	18	7	0	104	79	127	467	346	182	32	26	49	54	54	30	33	9	21
7749d13193bd18c229f0eac480f477da	25	0	0	0	0	72	53	81	33	322	87	147	0	115	91	37	50	409	255	548	306	191	112	138	32	268	189	130	134	233	266	85	138	0	0	0	14	23	9	10	19	12	0	0	0	21	7	32	103	91	65	13	21	32	8	0	9	14	0	24
6f6b5d9154a00e14d11b4c6742e60085	429	1644	469	92	36	92	77	62	22	105	103	86	36	47	233	0	0	31	0	0	0	20	50	39	0	40	95	0	0	0	162	509	303	0	0	5	17	14	13	0	0	0	0	0	0	0	26	15	14	15	0	3	0	0	0	0	0	0	0	22
660ae9c21cf56b8027f548fe6cf2bd94	422	1868	488	102	95	97	96	70	49	146	116	162	70	36	300	0	0	0	2	0	0	0	6	15	3	18	261	0	0	0	54	28	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bc0112a226e67df4681701fa8df11747	0	0	0	112	154	283	129	120	0	0	0	0	0	0	0	78	89	164	448	475	367	0	0	0	0	68	0	0	62	102	0	0	0	274	109	81	0	0	0	64	0	0	0	0	0	0	62	142	305	255	285	419	0	0	0	0	0	0	0	0
488ff9aa3cc6981f26fd9f4b26ba5300	0	0	0	50	0	33	0	0	0	0	0	6	0	0	0	0	44	228	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	214	203	0	14	0	18	21	0	0	0	0	349	450	393	0	0	0	58	23	40	0	0	0	428	1120	872
49ece3bf3b056162b8e218486af50c87	107	101	65	165	0	64	20	40	0	42	0	31	23	62	63	378	176	320	36	81	35	38	0	51	0	0	23	48	0	43	106	147	121	0	78	88	35	34	0	21	25	0	0	36	0	319	339	413	42	51	42	0	33	33	44	23	21	57	71	154
f2afadf1fb8a2ddddbb9a942332ba5e2	90	102	110	98	55	43	14	13	16	78	86	58	0	45	33	70	123	151	0	10	21	41	60	40	0	23	21	22	0	22	245	382	266	24	63	59	27	64	31	64	159	119	0	32	81	165	108	185	44	14	38	66	71	131	0	36	21	60	178	159
5f5a41d8d2ac5fe01d2dc5c3f7b56fa5	553	1381	115	105	32	53	0	20	0	55	36	50	11	49	81	80	172	349	0	0	0	6	0	28	0	0	47	0	0	21	186	267	155	0	0	0	8	0	0	0	0	0	0	6	0	176	52	152	0	6	0	0	0	0	0	0	0	0	0	19
f9b4099c242421292a464f6720a63292	37	81	64	134	19	37	0	10	0	46	23	46	0	42	39	279	95	113	19	18	16	18	39	39	21	0	9	54	0	18	203	107	236	9	56	79	49	68	44	26	82	21	53	46	39	646	315	343	51	35	24	12	36	24	37	27	20	83	79	75
4e26afc38310d6e5c8eb1f07851ab5fe	34	7	24	0	0	0	2	0	0	123	189	83	0	2	0	0	0	0	0	0	0	54	141	45	0	0	4	0	0	0	901	1783	754	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fe7fc937229f759a0c0c11091b1c5cbc	31	0	0	0	15	7	0	0	5	0	0	0	0	39	0	0	31	0	6	0	11	0	0	0	0	25	0	11	24	5	21	24	12	14	8	8	36	35	42	134	237	311	107	297	83	0	6	6	42	44	55	161	194	584	96	275	75	0	495	590
5d22a17187000352ffd88c4214273b2e	0	0	0	0	62	0	0	0	0	0	0	0	28	0	0	0	0	0	112	98	119	0	0	0	0	0	0	0	0	0	0	0	0	34	221	162	0	0	0	0	0	0	0	0	0	59	174	96	265	208	170	48	0	58	0	0	0	439	814	1023
895b39c4015f4393d86f420617ddda4c	76	52	48	86	119	89	38	44	23	58	38	29	16	59	41	104	202	241	76	98	59	33	20	30	21	55	41	35	75	60	155	92	120	135	90	81	27	58	45	36	30	24	43	29	14	129	120	241	122	102	125	20	31	25	35	47	9	31	95	106
e3b2f20b51f526d1bbc7f815972c669b	37	18	0	255	76	115	32	0	0	39	32	0	0	147	111	495	414	421	70	58	0	53	62	48	73	34	0	99	76	120	12	0	0	0	41	34	0	40	0	36	0	0	30	16	0	246	320	223	0	0	0	0	38	0	32	55	39	41	39	33
03d9b99923c4b582f030cfb0d0fa124a	35	23	18	99	145	59	0	57	19	41	22	22	62	0	0	20	13	0	0	5	0	0	17	0	22	0	0	33	11	10	75	56	50	134	284	155	133	135	396	116	238	177	35	96	66	35	76	30	93	81	92	28	117	139	0	59	39	0	239	144
0008741ab8b1ab19a7b3688d53bcecf4	0	0	0	0	0	0	0	0	20	0	0	0	0	0	22	30	0	21	198	1003	2451	0	30	29	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	10	34	83	0	0	0	0	0	0	0	0	0
b3feddf6c6e07ce7969205fefb6e3282	46	39	47	215	44	45	0	32	0	32	26	0	15	62	50	339	353	334	39	0	56	19	40	50	28	0	20	57	40	100	58	91	73	0	26	66	31	28	27	71	62	0	0	0	316	256	252	357	0	0	0	0	28	0	0	0	0	53	0	30
c04775ea0a48dd6430cfa55f3b4467ab	56	98	45	383	222	77	0	68	48	55	56	74	44	0	42	62	41	0	129	95	0	0	0	0	45	0	0	91	95	0	93	112	146	164	157	58	0	78	54	0	0	0	0	188	51	0	42	45	167	172	122	0	0	0	0	150	68	0	131	118
f566f700c875fd4c3fcdba0872d721f3	43	75	43	64	65	121	91	40	52	55	30	26	13	33	37	87	76	135	111	53	78	21	0	14	9	24	24	0	40	76	102	86	56	89	42	51	38	26	28	27	41	120	66	67	33	67	62	95	138	115	97	28	41	183	118	58	323	33	53	76
90c95fd35bb5318bb0426553cdbf2c29	0	11	0	266	523	539	13	30	6	24	13	18	43	0	0	20	33	7	0	0	0	0	0	5	15	0	0	13	23	18	0	11	12	422	1093	464	27	8	11	8	17	12	38	20	12	12	37	14	0	0	0	0	0	0	0	0	0	0	45	0
e059c6f0cac20591669ea5be0de9d2fc	0	0	0	0	0	0	317	497	171	0	0	0	0	0	0	0	0	0	280	462	187	0	0	0	0	475	398	285	350	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48ca0026715f21c67810041ba784020c	129	106	142	120	25	42	24	27	10	86	42	64	12	54	53	130	144	184	19	42	19	38	36	53	14	31	17	25	10	45	209	152	222	13	32	31	26	69	75	60	30	10	141	0	0	133	135	251	38	37	47	49	20	17	93	15	23	26	36	49
18571dd89ddb7a81b275a5e52e88412f	0	0	0	321	241	126	24	0	19	38	27	29	45	25	0	118	122	96	44	0	27	0	0	0	17	0	0	30	31	23	46	46	28	186	277	249	30	58	31	33	33	13	24	32	28	317	286	170	45	52	106	20	19	0	13	18	14	63	56	61
0087467b4fbb7dd9fdeb2328972de33d	0	0	0	73	31	29	24	60	0	57	23	29	0	29	36	57	106	139	305	809	57	106	41	37	32	96	45	54	80	87	131	68	36	31	54	38	0	20	20	8	33	34	0	28	32	105	60	61	75	70	70	32	35	40	27	26	57	0	40	63
613b9ba58975ab00c6cea581418becfa	232	997	280	39	49	53	44	38	51	223	141	147	47	16	102	0	17	0	0	0	0	31	18	0	0	15	144	0	0	6	451	233	231	26	0	0	0	25	14	0	0	0	0	0	0	0	0	8	0	15	17	0	0	0	0	0	0	0	21	0
3db96336b6d99c0194fb086c3d1f1a89	0	0	0	194	0	36	0	0	0	0	0	0	0	0	0	1563	535	815	0	0	0	0	0	0	0	0	0	36	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	23	0	0	0	0	0	0	0	0	0	23	0	0
09ce2dd43e646c7c6d0d76b0966e847e	40	71	30	86	53	84	13	22	13	53	33	17	11	34	26	94	86	155	49	52	50	28	23	21	13	0	0	13	0	25	147	188	116	44	95	112	14	33	15	63	101	21	15	37	78	118	78	237	53	52	78	35	60	49	20	39	52	21	149	224
e359e329c1b613d972a87c077061de23	202	258	335	41	0	20	9	5	0	40	54	37	6	18	32	26	19	51	0	0	0	13	31	14	0	0	16	0	0	8	354	999	482	0	0	11	0	0	0	0	0	0	5	0	0	149	35	201	7	0	0	0	0	0	4	0	0	3	6	18
96cf6910c7a4f1769732787c758848fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460	684	403	52	224	25	0	0	0	0	6	0	289	418	603	54	147	15	0	0	0
50367d0255eb7f9d02a42ecf29f4749a	24	27	118	396	31	29	11	0	5	15	6	31	4	15	19	588	290	181	0	22	18	14	18	14	12	7	0	42	15	23	90	57	137	0	25	29	15	14	9	0	21	8	28	17	18	471	173	119	9	9	8	8	7	0	0	0	11	70	17	5
245e5c34351b1fec10e6c8cf9791c040	58	25	77	0	0	0	82	141	45	330	198	0	0	0	0	0	0	17	51	92	69	188	117	0	0	299	291	202	200	283	306	171	42	0	0	0	0	0	0	0	0	0	0	0	0	0	10	29	0	0	0	0	0	0	0	0	0	0	0	14
e976fc73c1fe76d510bb7c8614dcd19e	0	0	0	30	13	32	37	21	12	4	9	7	9	0	39	28	17	36	438	318	272	24	0	17	23	0	243	7	4	8	0	0	0	55	45	57	32	18	27	0	6	0	0	14	2	0	36	31	437	285	402	24	29	38	21	26	38	37	9	0
36e15caff65311a2791074c235e2e927	12	0	0	0	20	0	47	44	87	55	21	45	0	46	36	31	21	28	27	24	45	412	165	257	32	0	0	0	0	0	48	17	25	0	23	31	41	71	52	34	41	0	0	17	0	29	42	36	42	51	67	345	309	350	34	27	31	42	20	32
1bfc398998d709f2fa8b7df9634f976b	0	0	14	25	62	81	127	0	0	60	0	0	0	0	0	0	0	0	72	0	0	13	0	0	0	0	0	0	0	0	55	36	44	71	43	82	56	66	1714	56	72	27	85	42	47	39	0	21	0	0	151	0	0	18	124	0	0	0	0	0
36a11728edfe6a1de89c60f844dec617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1061	517	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	18	17	113	464	509	0	28	0	58	26	0	19	0	14
459706c0b6956a5223818a0139c89351	0	11	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	41	75	19	53	87	121	70	95	53	21	64	232	53	112	40	90	125	160	188	151	91	45	153	673	291
8934d24a281094fb65cce96c86265055	34	17	0	263	197	196	44	34	21	32	44	28	99	10	19	75	39	15	50	14	18	0	0	0	67	8	0	69	44	25	41	0	0	453	234	237	34	57	30	0	42	24	42	74	30	19	43	30	29	50	47	7	0	29	5	11	11	0	85	74
6abc778b9912c4889b398b357854219d	22	6	0	138	20	51	43	49	0	0	0	21	8	32	43	141	172	304	63	77	31	19	20	30	26	70	133	89	75	97	15	31	36	0	42	30	17	30	45	22	23	17	16	32	49	192	256	133	25	39	51	18	18	29	27	32	49	53	50	40
84ade75094426f93abad1feafc366e18	0	0	0	59	0	89	0	0	0	0	0	0	0	0	0	0	102	797	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	260	275	1232	0	0	0	0	0	0	0	0	0	0	0	119
019af44578a59c92956e8c38e28bb9a2	6	0	0	14	30	0	11	0	9	0	0	0	0	15	0	0	27	18	45	30	53	0	9	0	0	0	0	5	0	0	0	21	27	18	17	23	19	27	33	0	0	0	323	268	193	0	30	0	159	189	123	0	38	0	349	179	167	17	276	234
a0db06b8448020e872a122c8a6defc89	0	0	0	24	37	144	0	0	0	0	0	0	10	0	0	0	0	0	146	177	82	0	0	0	0	0	0	0	0	0	0	0	0	99	89	128	0	0	0	0	0	0	52	35	0	0	31	0	179	122	151	26	46	59	92	827	0	0	275	34
